948;Divertissement;En quelle année le jeu de construction métallique 'Meccano' a-t-il été créé?;1901;1932;1957;1928;http://fr.wikipedia.org/wiki/Meccano
949;Animaux;Que signifie 'orang-outan' en Malais?;Homme des bois;Poil de carotte;Barbe rousse;Boule de poils;http://fr.wikipedia.org/wiki/Orang-outan
950;Cinéma;Qui a réalisé le film '36 Quai des Orfèvres' en 2004?;Olivier Marchal;Richard Anconina;Daniel Auteuil;Frédéric Schoendoerffer;http://fr.wikipedia.org/wiki/36_Quai_des_Orfèvres_(film)
951;Géographie;Quelle est la capitale du Brésil?;Brasilia;Rio de Janeiro;Sao Paulo;Salvador;http://fr.wikipedia.org/wiki/Brésil
952;Sciences;Qui réalisa les premières lunettes astronomiques?;Galilée;Copernic;Léonard de Vinci;Newton;http://fr.wikipedia.org/wiki/Galileo_Galilei
953;Nature;Quel arbre est aussi appelé 'aube' quand il est blanc et 'liard' quand il est noir?;Peuplier;Saule;Bouleau;Hêtre;http://fr.wikipedia.org/wiki/Peuplier
954;Nature;Quel nom portait autrefois le noisetier?;Coudrier;Orme;Carnut;Saule;http://fr.wikipedia.org/wiki/Noisetier
955;Nature;Quel arbre peut être rouvre ou chevelu?;Chêne;Châtaignier;Hêtre;Saule;http://fr.wikipedia.org/wiki/Chêne
956;Culture générale;Sous quel nom connaît-on mieux Mireille Aigroz?;Mireille Darc;Mireille Mathieu;Mireille Dumas;Mireille Nègre;http://fr.wikipedia.org/wiki/Mireille_Darc
957;Nature;Lequel de ces arbres ne fait pas partie de la famille des palmiers?;Papayer;Dattier;Arec;Trithrinax;http://fr.wikipedia.org/wiki/Arecaceae
958;Sports;Quelle nation a le plus souvent remporté la Coupe Davis?;Etats-Unis;Russie;France;Angleterre;http://fr.wikipedia.org/wiki/Coupe_Davis
959;Sciences;Quels médicaments les malades atteints du sida doivent-ils prendre chaque jour?;Antiviraux;Aspirine extra-forte;Anticoagulants;Antispasmodiques;http://fr.wikipedia.org/wiki/Antiviral
960;Sports;Dans quel club jouait Paul le Guen avant de rejoindre le PSG, toujours en tant que joueur?;FC Nantes;Stade Brestois;Girondins de Bordeaux;En Avant de Guingamp;http://fr.wikipedia.org/wiki/Paul_Le_Guen
961;Culture générale;Dans la Rome antique, quel nom portait la pièce centrale de la maison familiale?;Atrium;Impluvium;Adyton;Loggia;http://fr.wikipedia.org/wiki/Atrium_(Rome_antique)
962;Musique;Qui vit toujours dévêtue pour Julien Clerc?;Mélissa;Juliette;Hélène;Erica;http://fr.wikipedia.org/wiki/Julien_Clerc
963;Cinéma;Sur le tournage de quel film Mireille Darc a-t-elle rencontré Alain Delon?;Jeff;Madly;La Blonde de Pékin;Du rififi à Paname;http://fr.wikipedia.org/wiki/Mireille_Darc
964;Musique;Quel est le nom de la fille aux cheveux blonds qui sert de guide à Moscou à Gilbert Bécaud (1927-2001)?;Nathalie;Tatiana;Natacha;Anouchka;http://fr.wikipedia.org/wiki/Gilbert_Bécaud
965;Musique;Quel prénom écrit Serge Gainsbourg (1928-1991) sur sa Remington portative?;Lætitia;Melody;Marilou;Lola;http://fr.wikipedia.org/wiki/Serge_Gainsbourg
966;Musique;Qui se marre toujours pour rien dans 'Place des grands hommes' de Patrick Bruel?;Pascale;Marco;La belle Séverine;Eric;http://fr.wikipedia.org/wiki/Patrick_Bruel
967;Musique;Comment se prénomme la fille que rencontre Joe Dassin (1938-1980) dans sa chanson 'Les Champs-Elysées'?;On ne sait pas;Lola;Mimi;Michelle;http://fr.wikipedia.org/wiki/Joe_Dassin
968;Musique;Qui a chanté 'Etienne' en 1987?;Guesch Patti;Liane Foly;Desireless;Carole Laure;http://fr.wikipedia.org/wiki/Guesch_Patti
969;Musique;De qui parle Michael Jackson dans sa chanson 'Dirty Diana'?;Diana Ross;Lady Di;Diana Jackson sa mère;Diana Krall;http://fr.wikipedia.org/wiki/Singles_de_Michael_Jackson
970;Musique;Avec quel prénom le groupe Saïan Supa Crew a-t-il fait un hit?;Angela;Lætitia;Tabatha;Suzanna;http://fr.wikipedia.org/wiki/Saïan_Supa_Crew
971;Musique;Quel prénom est également un titre du chanteur Eminem?;Stan;Ann;Dan;Sam;http://fr.wikipedia.org/wiki/Eminem
972;Musique;De qui parle Renaud dans sa chanson 'Jonathan'?;Johnny Clegg;John F. Kennedy;Johnny Halliday;Jonathan Swift;http://fr.wikipedia.org/wiki/Renaud
973;Musique;Qui a composé la musique du film 'Braveheart' de Mel Gibson?;James Horner;Hans Zimmer;Ennio Morricone;John Williams;http://fr.wikipedia.org/wiki/Braveheart
974;Culture générale;Dans quelle ville est né le moine saint Emilion qui donna son nom au célèbre vignoble?;Vannes;Bordeaux;Nantes;Saintes;http://fr.wikipedia.org/wiki/Saint_Émilion
975;Cinéma;Qui interprète la chanson-titre du film 'Hello, Dolly!'?;Louis Armstrong;Barbra Streisand;Shirley Bassey;Frank Sinatra;http://fr.wikipedia.org/wiki/Hello,_Dolly_!_(film,_1969)
976;Musique;Qui a composé la musique de la comédie musicale 'West Side Story'?;Leonard Bernstein;George Gershwin;Bernard Herrmann;John Williams;http://fr.wikipedia.org/wiki/West_Side_Story_(comédie musicale)
977;Cinéma;Quelle actrice chante sur la bande originale du film 'My Fair lady'?;Audrey Hepburn;Judy Garland;Grace Kelly;Sophia Loren;http://fr.wikipedia.org/wiki/My_Fair_Lady_(film,_1964)
978;Cinéma;Qui a composé la majorité des musiques des films de Federico Fellini?;Nino Rota;Francis Lai;Armando Trovaioli;Ennio Morricone;http://fr.wikipedia.org/wiki/Federico_Fellini
979;Gastronomie;De quel pays sont originaires les croissants?;Autriche;France;Suisse;Turquie;http://fr.wikipedia.org/wiki/Croissant
980;Cinéma;Quel est le nom du compositeur français au générique du film 'Le Patient anglais'?;Gabriel Yared;Maurice Jarre;Michel Legrand;Eric Serra;http://fr.wikipedia.org/wiki/Le_Patient_anglais
981;Cinéma;Qui a composé la musique du film 'Le Dernier Métro' de François Truffaut?;Georges Delerue;Vladimir Cosma;Francis Lai;Michel Legrand;http://fr.wikipedia.org/wiki/Le_Dernier_Métro
982;Cinéma;Qui a composé la musique du film 'Les Demoiselles de Rochefort' de Jacques Demy?;Michel Legrand;Georges Delerue;Vladimir Cosma;Maurice Jarre;http://fr.wikipedia.org/wiki/Les_Demoiselles_de_Rochefort
983;Cinéma;Quelle chanson, composée par Paul McCartney, est aussi un titre de James Bond?;Live and Let Die;Nobody Lives Forever;The Living Daylights;Flowers in the Dirt;http://fr.wikipedia.org/wiki/Vivre_et_laisser_mourir
984;Cinéma;Qui est le compositeur attitré de Luc Besson?;Eric Serra;Gabriel Yared;Vladimir Cosma;Maurice Jarre;http://fr.wikipedia.org/wiki/Éric_Serra
985;Cinéma;Qui composait la musique des films de Charlie Chaplin (1889-1977)?;Chaplin lui-même;George Bassman;George Gershwin;Gabriel Yared;http://fr.wikipedia.org/wiki/Charlie_Chaplin
986;Cinéma;Qui a beaucoup composé pour Alfred Hitchcock (1899-1980) et notamment la musique du film 'Vertigo' en 1958?;Bernard Herrmann;Nelson Riddle;Maurice Jarre;Francis Lai;http://fr.wikipedia.org/wiki/Alfred_Hitchcock
987;Cinéma;Qui a composé la musique des 'Star Wars' de George Lucas?;John Williams;Jerry Goldsmith;Hans Zimmer;Gabriel Yared;http://fr.wikipedia.org/wiki/La_Guerre_des_étoiles
988;Gastronomie;Quelle est traditionnellement la couleur du fromage Cheddar?;Orange;Verte;Bleue;Violette;http://fr.wikipedia.org/wiki/Fromage_Cheddar
989;Dessin animé;Quel est le nom du tenancier du bar dans 'Les Simpson'?;Moe;Barney;Homer;Joe;http://fr.wikipedia.org/wiki/Les_Simpson
990;Dessin animé;De quel instrument de musique joue Lisa Simpson?;Saxophone;Trompette;Piano;Flûte;http://fr.wikipedia.org/wiki/Les_Simpson
991;Dessin animé;De quoi Marge Simpson a-t-elle peur?;De monter en avion;Du vide;Du noir;Des chats;http://fr.wikipedia.org/wiki/Les_Simpson
992;Dessin animé;Qui se présente pour le poste de gouverneur chez 'Les Simpson'?;Burns;Homer Simpson;Wiggum;Barney;http://fr.wikipedia.org/wiki/Les_Simpson
993;Dessin animé;Quel est le dessin animé préféré de Bart et Lisa Simpson?;Itchy et Scratchy;Tom et Jerry;Kang et Kodos;Scoubidou;http://fr.wikipedia.org/wiki/Les_Simpson
994;Dessin animé;Quel est le nom de famille des voisins des Simpson?;Flanders;Smithers;Barney;Wiggum;http://fr.wikipedia.org/wiki/Les_Simpson
995;Dessin animé;Qui a sauvé Monsieur Burns de la mort grâce à une transfusion sanguine?;Bart Simpson;Lisa Simpson;Homer Simpson;Marge Simpson;http://fr.wikipedia.org/wiki/Les_Simpson
996;Dessin animé;Comment se prénomme le conducteur de bus dans 'Les Simpson'?;Otto;Bruno;Lotto;Grosso;http://fr.wikipedia.org/wiki/Les_Simpson
997;Dessin animé;Quel est le nom du professeur de Bart Simpson?;Madame Krapabelle;Madame Crachabelle;Madame Isabelle;Madame Jésabelle;http://fr.wikipedia.org/wiki/Les_Simpson
998;Culture générale;Un hourd, au Moyen Age, était un...;Echafaudage;Vagabond;Cheval;Paysan;http://fr.wikipedia.org/wiki/Hourd
999;Sciences;Qui fascina le jeune Albert Einstein (1879-1955) depuis ses 6 ans?;Mozart;Balzac;Matisse;Baudelaire;http://fr.wikipedia.org/wiki/Albert_Einstein
1000;Culture générale;Quel nom portait une muraille reliant deux tours en architecture militaire médiévale?;Courtine;Bastion;Echauguette;Crénelage;http://fr.wikipedia.org/wiki/Courtine
